participant,soa,prime_direction,mask_direction,congruent,answer,rt,accuracy
001,0.025,right,left,FALSE,left,0.5456855000002179,FALSE
001,0.025,right,right,TRUE,left,0.6120492999998532,FALSE
001,0.0125,left,left,TRUE,left,0.22558290000051784,TRUE
001,0.05,left,right,FALSE,right,0.7176747000003161,FALSE
001,0.025,right,right,TRUE,right,0.3241547999996328,TRUE
001,0.025,left,right,FALSE,right,0.4770992000003389,FALSE
001,0.0375,left,left,TRUE,left,0.2630055999998149,TRUE
001,0.0625,left,right,FALSE,left,0.479742499999702,TRUE
001,0.05,left,left,TRUE,right,0.5799698999999237,FALSE
001,0.05,left,right,FALSE,left,0.3228372000003219,TRUE
001,0.075,left,left,TRUE,left,0.44291510000039125,TRUE
001,0.0375,left,right,FALSE,right,0.43931350000002567,FALSE
001,0.0625,right,right,TRUE,left,0.6000395999999455,FALSE
001,0.075,right,right,TRUE,right,0.8682281999999759,TRUE
001,0.075,right,left,FALSE,right,1.3662357000002885,TRUE
001,0.025,right,right,TRUE,right,0.9144785999997112,TRUE
001,0.0125,right,right,TRUE,right,0.47708850000071834,TRUE
001,0.075,right,left,FALSE,right,0.5917496000001847,TRUE
001,0.075,right,left,FALSE,right,0.4214695999999094,TRUE
001,0.025,left,left,TRUE,left,0.39620540000032634,TRUE
001,0.075,left,right,FALSE,left,0.25606559999960155,TRUE
001,0.0625,right,right,TRUE,left,0.5697003999994195,FALSE
001,0.025,left,right,FALSE,right,0.4419084999999541,FALSE
001,0.075,left,right,FALSE,left,0.4489432999998826,TRUE
001,0.05,left,left,TRUE,right,0.4475097000004098,FALSE
001,0.05,right,left,FALSE,left,0.33973229999992327,FALSE
001,0.0375,right,left,FALSE,left,0.41896359999918786,FALSE
001,0.075,left,left,TRUE,right,0.544341899999381,FALSE
001,0.0375,left,left,TRUE,left,0.7447163000006185,TRUE
001,0.05,right,left,FALSE,left,0.25422940000044036,FALSE
001,0.05,left,left,TRUE,left,0.2971268000001146,TRUE
001,0.0125,right,right,TRUE,right,0.17178960000001098,TRUE
001,0.0375,right,right,TRUE,right,0.3121645000001081,TRUE
001,0.075,left,left,TRUE,left,0.3649294999995618,TRUE
001,0.075,left,left,TRUE,left,0.2719981000000189,TRUE
001,0.0625,left,left,TRUE,left,0.4045802000000549,TRUE
001,0.075,left,right,FALSE,left,0.1581490999997186,TRUE
001,0.0375,right,right,TRUE,left,0.40804730000036216,FALSE
001,0.0375,left,right,FALSE,right,0.27785729999959585,FALSE
001,0.0125,right,left,FALSE,left,0.4021806999999171,FALSE
001,0.025,left,left,TRUE,left,0.7152529000004506,TRUE
001,0.0625,left,right,FALSE,right,1.0286463000002186,FALSE
001,0.025,left,right,FALSE,right,0.6511258000000453,FALSE
001,0.0625,left,right,FALSE,left,0.6703679000002012,TRUE
001,0.0625,left,left,TRUE,right,0.668507999999747,FALSE
001,0.05,right,right,TRUE,right,0.8150385999997525,TRUE
001,0.0375,left,right,FALSE,right,0.8931671999998798,FALSE
001,0.0125,right,left,FALSE,right,0.4245546000001923,TRUE
001,0.05,right,left,FALSE,left,0.6741289000001416,FALSE
001,0.0125,right,right,TRUE,right,0.45198269999946206,TRUE
001,0.0125,left,right,FALSE,left,0.39821329999995214,TRUE
001,0.0625,left,right,FALSE,left,0.5421113000002151,TRUE
001,0.0375,left,left,TRUE,left,0.6011607999998887,TRUE
001,0.075,right,right,TRUE,right,0.22935210000014195,TRUE
001,0.05,right,right,TRUE,right,0.4786418000003323,TRUE
001,0.0125,left,left,TRUE,left,0.2628684000001158,TRUE
001,0.0125,left,right,FALSE,right,0.26945079999950394,FALSE
001,0.0125,left,right,FALSE,right,0.285866299999725,FALSE
001,0.0375,right,left,FALSE,left,0.20561199999974633,FALSE
001,0.0625,right,right,TRUE,left,0.13369059999968158,FALSE
001,0.05,right,left,FALSE,left,0.010789099999783502,FALSE
001,0.05,left,right,FALSE,right,0.6320621999993818,FALSE
001,0.075,right,right,TRUE,left,0.7597519999999349,FALSE
001,0.025,left,left,TRUE,left,0.29977039999994304,TRUE
001,0.075,left,right,FALSE,left,0.44561030000022583,TRUE
001,0.025,right,right,TRUE,left,0.6201339999997799,FALSE
001,0.025,left,left,TRUE,right,0.7136600000003455,FALSE
001,0.0625,left,left,TRUE,left,0.5270239000001311,TRUE
001,0.0125,left,right,FALSE,left,0.5415809999994963,TRUE
001,0.0625,right,right,TRUE,left,0.5991182999996454,FALSE
001,0.0625,right,left,FALSE,right,0.7786470999999437,TRUE
001,0.05,left,right,FALSE,left,0.28101109999988694,TRUE
001,0.0375,left,right,FALSE,left,0.6903839000005974,TRUE
001,0.075,right,right,TRUE,right,0.6566278999998758,TRUE
001,0.0375,left,left,TRUE,left,0.569167099999504,TRUE
001,0.0625,left,left,TRUE,left,0.6110438999994585,TRUE
001,0.025,right,left,FALSE,left,0.47208260000024893,FALSE
001,0.0125,right,right,TRUE,right,1.7869767000001957,TRUE
001,0.025,right,right,TRUE,right,0.6822032000000036,TRUE
001,0.0125,right,right,TRUE,right,0.5912361000000601,TRUE
001,0.0375,right,left,FALSE,right,0.5287798999997904,TRUE
001,0.0625,left,right,FALSE,left,0.48061649999999645,TRUE
001,0.05,left,left,TRUE,left,0.6047058999993169,TRUE
001,0.0125,right,right,TRUE,right,0.3836522999999943,TRUE
001,0.0375,left,left,TRUE,left,0.26019889999952284,TRUE
001,0.05,right,right,TRUE,left,0.034447100000761566,FALSE
001,0.0125,left,right,FALSE,right,1.3792169999996986,FALSE
001,0.05,left,left,TRUE,right,1.224475899999561,FALSE
001,0.0125,left,left,TRUE,left,0.34710269999959564,TRUE
001,0.05,left,left,TRUE,left,0.45051370000055613,TRUE
001,0.0125,right,left,FALSE,left,0.3342347999996491,FALSE
001,0.0625,left,left,TRUE,left,0.2563034000004336,TRUE
001,0.0375,right,left,FALSE,left,0.351880500000334,FALSE
001,0.0625,right,left,FALSE,right,0.24610829999983252,TRUE
001,0.05,right,left,FALSE,right,0.39320140000018,TRUE
001,0.05,left,right,FALSE,right,0.8430655000001934,FALSE
001,0.0625,left,right,FALSE,left,0.23726510000051348,TRUE
001,0.025,left,right,FALSE,left,0.35086369999953604,TRUE
001,0.075,left,right,FALSE,left,0.24077110000052926,TRUE
001,0.0625,right,left,FALSE,right,1.5078598999998576,TRUE
001,0.0375,left,right,FALSE,left,0.3072900999995909,TRUE
001,0.075,left,right,FALSE,left,0.33552640000016254,TRUE
001,0.025,left,right,FALSE,left,0.24034339999980148,TRUE
001,0.0125,left,left,TRUE,right,0.6582154999996419,FALSE
001,0.0125,right,left,FALSE,left,0.40358199999991484,FALSE
001,0.0375,right,right,TRUE,left,1.7883101999996143,FALSE
001,0.0125,left,left,TRUE,right,0.29202489999988757,FALSE
001,0.025,left,right,FALSE,right,0.2591080000001966,FALSE
001,0.0625,right,left,FALSE,right,0.35068069999942963,TRUE
001,0.05,right,right,TRUE,right,0.22525390000009793,TRUE
001,0.075,right,right,TRUE,left,0.4085144999999102,FALSE
001,0.075,right,left,FALSE,right,0.7180723000001308,TRUE
001,0.0625,right,left,FALSE,right,0.2826469999999972,TRUE
001,0.075,right,left,FALSE,right,0.36578280000048835,TRUE
001,0.05,right,right,TRUE,left,0.27808379999987665,FALSE
001,0.075,right,left,FALSE,right,0.4226661000002423,TRUE
001,0.0375,right,left,FALSE,left,1.1682421999994403,FALSE
001,0.075,left,left,TRUE,right,1.0100898999999117,FALSE
001,0.025,right,left,FALSE,left,0.737008699999933,FALSE
001,0.025,right,left,FALSE,left,0.5913685000004989,FALSE
001,0.025,right,left,FALSE,left,0.6897228999996514,FALSE
001,0.0125,left,right,FALSE,right,1.186754999999721,FALSE
001,0.0375,right,right,TRUE,right,0.42205289999947126,TRUE
001,0.0375,left,left,TRUE,left,0.37246030000005703,TRUE
001,0.0625,right,right,TRUE,right,0.506524399999762,TRUE
001,0.0375,right,left,FALSE,left,0.2685927999991691,FALSE
001,0.05,left,right,FALSE,right,0.835349099999803,FALSE
001,0.0625,left,left,TRUE,left,0.3601707999996506,TRUE
001,0.0625,right,right,TRUE,left,0.6034091000001354,FALSE
001,0.0375,left,right,FALSE,left,0.7219523999992816,TRUE
001,0.0125,left,left,TRUE,right,0.9371604999996634,FALSE
001,0.025,left,left,TRUE,left,0.5065823000004457,TRUE
001,0.0125,right,left,FALSE,left,0.6687105000000884,FALSE
001,0.05,right,right,TRUE,left,0.338736699999572,FALSE
001,0.0375,right,right,TRUE,right,0.36780199999975594,TRUE
001,0.025,right,right,TRUE,right,0.37655680000079883,TRUE
001,0.0125,right,right,TRUE,right,0.0499309999995603,TRUE
001,0.025,left,left,TRUE,left,0.02753000000029715,TRUE
001,0.0625,left,left,TRUE,right,0.3152316999994582,FALSE
001,0.05,right,right,TRUE,left,0.23604489999979705,FALSE
001,0.0125,right,right,TRUE,right,0.4060743000000002,TRUE
001,0.0125,right,left,FALSE,left,0.3633027999994738,FALSE
001,0.025,left,right,FALSE,left,0.2624518000002354,TRUE
001,0.0375,left,right,FALSE,right,0.3010450000001583,FALSE
001,0.0625,right,right,TRUE,left,0.38644509999994625,FALSE
001,0.075,left,left,TRUE,right,0.30716540000048553,FALSE
001,0.075,left,right,FALSE,left,0.28057019999960175,TRUE
001,0.05,left,left,TRUE,right,0.8708221999995658,FALSE
001,0.0125,left,left,TRUE,left,0.8513222999999925,TRUE
001,0.0625,left,left,TRUE,right,0.7649000999999771,FALSE
001,0.05,left,right,FALSE,left,0.8044931000003999,TRUE
001,0.025,right,right,TRUE,left,0.7855373000002146,FALSE
001,0.0375,left,left,TRUE,right,0.7965377000000444,FALSE
001,0.075,right,left,FALSE,right,0.38955239999995683,TRUE
001,0.0375,right,left,FALSE,right,0.5694636999996874,TRUE
001,0.025,left,right,FALSE,left,0.4150212000004103,TRUE
001,0.0125,right,left,FALSE,right,0.4489229000000705,TRUE
001,0.05,right,right,TRUE,left,0.30833480000001146,FALSE
001,0.0625,right,left,FALSE,right,0.48618360000000393,TRUE
001,0.025,right,left,FALSE,left,0.6544541000002937,FALSE
001,0.0375,right,right,TRUE,left,0.18944089999968128,FALSE
001,0.075,right,right,TRUE,right,1.4413856000001033,TRUE
001,0.0625,right,right,TRUE,right,0.49333930000011605,TRUE
001,0.025,right,right,TRUE,right,0.3815241000002061,TRUE
001,0.0125,right,right,TRUE,left,0.3746237999994264,FALSE
001,0.0625,left,left,TRUE,left,0.39405859999988024,TRUE
001,0.05,left,right,FALSE,left,0.46479079999971873,TRUE
001,0.05,right,right,TRUE,left,0.14468250000027183,FALSE
001,0.0625,left,right,FALSE,left,0.2422814000001381,TRUE
001,0.025,left,right,FALSE,left,0.38252769999962766,TRUE
001,0.025,left,right,FALSE,left,0.35243330000048445,TRUE
001,0.0375,right,right,TRUE,left,0.33971500000006927,FALSE
001,0.0375,left,right,FALSE,left,0.0592436999995698,TRUE
001,0.075,left,right,FALSE,left,2.0494660000003933,TRUE
001,0.0125,right,right,TRUE,right,0.7148803000000044,TRUE
001,0.025,right,left,FALSE,left,0.036088099999687984,FALSE
001,0.0125,left,right,FALSE,right,0.483940199999779,FALSE
001,0.0375,left,left,TRUE,right,0.26724930000000313,FALSE
001,0.0375,right,right,TRUE,right,0.2522535999996762,TRUE
001,0.025,right,left,FALSE,left,0.279087900000377,FALSE
001,0.05,left,right,FALSE,right,0.44731510000019625,FALSE
001,0.0375,right,right,TRUE,left,0.32985960000041814,FALSE
001,0.075,left,left,TRUE,right,0.6679250000006505,FALSE
001,0.025,right,right,TRUE,left,0.1821137999995699,FALSE
001,0.0625,left,right,FALSE,right,0.5156808000001547,FALSE
001,0.0125,left,left,TRUE,left,0.1297482999998465,TRUE
001,0.05,left,right,FALSE,right,0.2050017999999909,FALSE
001,0.0625,right,left,FALSE,left,0.4114206000003833,FALSE
001,0.05,left,right,FALSE,left,1.6608104000006279,TRUE
001,0.0125,left,right,FALSE,left,0.3450492000001759,TRUE
001,0.0125,right,left,FALSE,left,0.413626600000498,FALSE
001,0.0625,left,right,FALSE,left,0.28437269999994896,TRUE
001,0.0125,left,left,TRUE,left,0.3047726999993756,TRUE
001,0.075,left,right,FALSE,left,0.9333200999999463,TRUE
001,0.0625,right,right,TRUE,left,0.36569299999973737,FALSE
001,0.0625,right,right,TRUE,right,0.5875773999996454,TRUE
001,0.075,right,right,TRUE,left,0.2684628999995766,FALSE
001,0.0375,right,left,FALSE,left,0.4192059999995763,FALSE
001,0.05,right,right,TRUE,left,0.5590910999999323,FALSE
001,0.075,left,left,TRUE,right,1.607634799999687,FALSE
001,0.0625,left,left,TRUE,right,0.6054176000006919,FALSE
001,0.0125,right,right,TRUE,left,1.7676705999992919,FALSE
001,0.0375,left,left,TRUE,left,0.1580653999999413,TRUE
001,0.025,right,left,FALSE,left,0.4009024999995745,FALSE
001,0.0375,right,right,TRUE,right,0.278563299999405,TRUE
001,0.0125,right,right,TRUE,right,0.4583671000000322,TRUE
001,0.0375,left,right,FALSE,right,0.2793579999997746,FALSE
001,0.025,left,left,TRUE,right,0.27542689999972936,FALSE
001,0.05,right,left,FALSE,right,0.24277840000013384,TRUE
001,0.075,left,right,FALSE,left,0.13098789999912697,TRUE
001,0.0375,left,left,TRUE,left,0.3174337000000378,TRUE
001,0.0125,right,left,FALSE,left,0.4318412000002354,FALSE
001,0.05,left,left,TRUE,right,0.22107710000000225,FALSE
001,0.025,left,right,FALSE,right,2.4739956000003076,FALSE
001,0.025,left,left,TRUE,left,0.4487696000005599,TRUE
001,0.025,left,right,FALSE,left,0.7033424000001105,TRUE
001,0.075,right,right,TRUE,left,0.5610472999997,FALSE
001,0.075,right,right,TRUE,left,0.5495712999991156,FALSE
001,0.0625,right,left,FALSE,right,1.0959400000001551,TRUE
001,0.0125,right,left,FALSE,right,0.9785989000001791,TRUE
001,0.0375,right,left,FALSE,right,0.7184274000001096,TRUE
001,0.0375,left,right,FALSE,left,0.6659502000002249,TRUE
001,0.05,left,left,TRUE,left,1.192142399999284,TRUE
001,0.05,right,left,FALSE,left,0.5637825999992856,FALSE
001,0.0375,right,left,FALSE,left,0.2816541000001962,FALSE
001,0.0375,right,left,FALSE,left,0.39143479999984265,FALSE
001,0.0625,right,right,TRUE,left,0.09927740000057383,FALSE
001,0.075,right,left,FALSE,left,1.5277046999999584,FALSE
001,0.025,left,left,TRUE,left,0.47560000000066793,TRUE
001,0.025,left,left,TRUE,left,0.35032549999959883,TRUE
001,0.075,right,left,FALSE,right,0.32091329999911977,TRUE
001,0.0625,right,left,FALSE,right,0.3916380000000572,TRUE
001,0.025,right,left,FALSE,left,0.3852186000003712,FALSE
001,0.0375,right,right,TRUE,right,0.6989433999997345,TRUE
001,0.075,right,left,FALSE,right,1.0366476999997758,TRUE
001,0.05,left,left,TRUE,right,0.4844763999999486,FALSE
001,0.0125,left,right,FALSE,right,0.6905187000002115,FALSE
001,0.05,left,right,FALSE,left,1.958378599999378,TRUE
001,0.0625,right,right,TRUE,right,0.9997436999992715,TRUE
001,0.0625,left,left,TRUE,right,1.6902249999993728,FALSE
001,0.0375,left,right,FALSE,right,0.3204705999996804,FALSE
001,0.0375,right,left,FALSE,left,0.6340362999999343,FALSE
001,0.0625,right,left,FALSE,right,1.0893981000008353,TRUE
001,0.075,right,left,FALSE,right,1.1265309000000343,TRUE
001,0.075,left,right,FALSE,left,0.4416921000001821,TRUE
001,0.05,right,left,FALSE,left,0.7254172000002654,FALSE
001,0.0625,left,right,FALSE,left,0.6285847999997713,TRUE
001,0.05,left,left,TRUE,left,0.8368033000006108,TRUE
001,0.0625,right,left,FALSE,right,0.635639799999808,TRUE
001,0.025,right,right,TRUE,left,0.4820298000004186,FALSE
001,0.025,left,left,TRUE,left,0.25457430000005843,TRUE
001,0.0625,left,left,TRUE,right,0.34597219999977824,FALSE
001,0.05,right,left,FALSE,left,0.3631975999996939,FALSE
001,0.025,right,right,TRUE,right,0.37564019999990705,TRUE
001,0.075,left,left,TRUE,left,1.0732131000004301,TRUE
001,0.05,left,left,TRUE,left,0.45481849999941915,TRUE
001,0.0125,left,right,FALSE,right,1.1522557999996934,FALSE
001,0.075,right,right,TRUE,left,0.4804482999998072,FALSE
001,0.0375,left,left,TRUE,right,0.6787700999993831,FALSE
001,0.0125,left,right,FALSE,left,0.5434752999999546,TRUE
001,0.0375,left,left,TRUE,left,0.3515292000001864,TRUE
001,0.05,right,right,TRUE,right,0.5906040999998368,TRUE
001,0.0125,left,left,TRUE,left,0.30336759999954666,TRUE
001,0.05,right,left,FALSE,left,0.14373109999996814,FALSE
001,0.075,right,right,TRUE,right,0.5419848999999886,TRUE
001,0.0125,left,right,FALSE,right,0.6804277999999613,FALSE
001,0.0375,left,right,FALSE,right,0.05124160000013944,FALSE
001,0.075,left,right,FALSE,right,1.0385059000000183,FALSE
001,0.0125,left,left,TRUE,left,0.6923168999992413,TRUE
001,0.05,right,right,TRUE,left,0.6481885000002876,FALSE
001,0.05,right,left,FALSE,left,0.7982040000006236,FALSE
001,0.025,right,right,TRUE,right,0.6270297999999457,TRUE
001,0.075,left,left,TRUE,left,0.9354048000004695,TRUE
001,0.0125,right,left,FALSE,left,0.8650941999994757,FALSE
001,0.025,right,left,FALSE,right,0.3537656999997125,TRUE
001,0.0625,left,right,FALSE,left,0.07183459999941988,TRUE
001,0.075,right,left,FALSE,right,0.3369425000000774,TRUE
001,0.075,left,left,TRUE,right,1.6995198000004166,FALSE
001,0.0625,left,right,FALSE,left,0.2567275999999765,TRUE
001,0.0125,left,left,TRUE,left,0.7063273000003392,TRUE
001,0.075,right,left,FALSE,left,1.4116989999993166,FALSE
001,0.05,right,left,FALSE,left,0.36495930000000953,FALSE
001,0.0375,right,right,TRUE,left,0.1091073999996297,FALSE
001,0.05,right,left,FALSE,left,0.2981186000006346,FALSE
001,0.0625,right,right,TRUE,left,1.1356925000000047,FALSE
001,0.0125,right,left,FALSE,left,0.32127130000026227,FALSE
001,0.025,left,right,FALSE,right,0.9550635999994483,FALSE
001,0.075,right,left,FALSE,right,1.6223937000004298,TRUE
001,0.0625,left,left,TRUE,left,0.6301413000001048,TRUE
001,0.0375,right,left,FALSE,left,0.5065054999995482,FALSE
001,0.0125,right,left,FALSE,left,0.6536009000001286,FALSE
001,0.0625,left,right,FALSE,left,0.36488269999972545,TRUE
001,0.0125,left,right,FALSE,right,0.617139799999677,FALSE
001,0.0125,left,right,FALSE,right,0.39333299999998417,FALSE
001,0.0375,right,left,FALSE,right,0.9692012999994404,TRUE
001,0.05,left,right,FALSE,left,0.527575699999943,TRUE
001,0.0625,right,right,TRUE,left,0.3634503000002951,FALSE
001,0.075,left,left,TRUE,left,0.627842399999281,TRUE
001,0.05,left,left,TRUE,left,0.5820784999996249,TRUE
001,0.0375,right,right,TRUE,right,0.35676930000045104,TRUE
001,0.0375,right,left,FALSE,left,0.31685639999977866,FALSE
001,0.025,left,left,TRUE,left,0.22908040000038454,TRUE
001,0.0375,left,right,FALSE,left,0.5291719999995621,TRUE
001,0.075,right,right,TRUE,left,0.3560483999999633,FALSE
001,0.0125,left,left,TRUE,left,0.623128899999756,TRUE
001,0.0125,right,left,FALSE,left,0.7805121000001236,FALSE
001,0.075,left,right,FALSE,left,0.3758382999994865,TRUE
001,0.0125,right,right,TRUE,right,0.2982471999994232,TRUE
001,0.0375,left,right,FALSE,left,0.327823200000239,TRUE
001,0.075,right,right,TRUE,left,0.2483687000003556,FALSE
001,0.025,right,left,FALSE,left,0.46448489999966114,FALSE
001,0.0375,left,left,TRUE,right,0.29543959999955405,FALSE
001,0.075,left,left,TRUE,right,0.5722648999999365,FALSE
001,0.025,right,left,FALSE,left,1.1804710999995223,FALSE
001,0.025,right,right,TRUE,right,1.6652593000007982,TRUE
001,0.0375,right,right,TRUE,right,0.6887681999996857,TRUE
001,0.05,left,left,TRUE,left,0.5042162999998254,TRUE
001,0.05,left,right,FALSE,left,0.25659339999947406,TRUE
001,0.0625,left,right,FALSE,left,0.18319330000031187,TRUE
001,0.025,left,right,FALSE,left,1.1928303000004234,TRUE
001,0.0625,left,right,FALSE,left,0.9775745999995706,TRUE
001,0.0375,left,left,TRUE,left,1.4540798999996696,TRUE
001,0.075,left,right,FALSE,left,0.3277730999998312,TRUE
001,0.0375,right,left,FALSE,right,0.7134221000005709,TRUE
001,0.075,right,right,TRUE,right,0.3620528000001286,TRUE
001,0.0125,right,right,TRUE,right,0.5392235999997865,TRUE
001,0.0125,right,right,TRUE,right,0.5217724000003727,TRUE
001,0.0375,right,left,FALSE,right,1.3741034999993644,TRUE
001,0.0375,left,right,FALSE,left,0.2881902999997692,TRUE
001,0.0625,left,left,TRUE,left,0.5168469000000186,TRUE
001,0.025,left,left,TRUE,left,0.34223500000007334,TRUE
001,0.0625,left,left,TRUE,left,0.29747150000002875,TRUE
001,0.0125,left,left,TRUE,left,0.2748351999998704,TRUE
001,0.0625,left,right,FALSE,left,0.2570212000000538,TRUE
001,0.0375,right,right,TRUE,left,0.22017150000010588,FALSE
001,0.025,left,right,FALSE,left,0.24629100000038306,TRUE
001,0.075,left,left,TRUE,left,0.2375486999999339,TRUE
001,0.025,left,left,TRUE,left,0.3018160000001444,TRUE
001,0.0125,left,right,FALSE,right,0.34106289999999717,FALSE
001,0.075,left,right,FALSE,left,0.3827885000000606,TRUE
001,0.05,right,right,TRUE,left,0.28586059999997815,FALSE
001,0.0125,left,left,TRUE,right,0.2446090000003096,FALSE
001,0.0125,left,left,TRUE,left,0.7939956999998685,TRUE
001,0.0125,left,right,FALSE,right,0.9202031000004354,FALSE
001,0.075,right,right,TRUE,left,0.22752049999962765,FALSE
001,0.0625,right,right,TRUE,left,1.3945982999994158,FALSE
001,0.05,right,left,FALSE,right,0.35256850000041595,TRUE
001,0.075,left,left,TRUE,right,0.3872799999999188,FALSE
001,0.0625,left,right,FALSE,left,0.4004977999993571,TRUE
001,0.0375,left,right,FALSE,left,0.6263967000004413,TRUE
001,0.0375,right,right,TRUE,right,0.6126161000001957,TRUE
